"team","squad_number","player_name","player_name_zh","player_name_zh_status","wikipedia_title","position","date_of_birth","club","club_country","caps","goals","squad_status","availability","source_url","verified_at"
"Colombia","12","Camilo Vargas","","missing_zh_label","Camilo_Vargas","GK","1989-03-09","Atlas","Mexican Football Federation","42","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","13","Yerry Mina","","missing_zh_label","Yerry_Mina","DF","1994-09-23","Cagliari","Italian Football Federation","54","8","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","14","Gustavo Puerta","","missing_zh_label","Gustavo_Puerta","DF","2003-07-23","Racing Santander","Royal Spanish Football Federation","6","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","15","Juan Portilla","","missing_zh_label","Juan_Portilla","MF","1998-09-12","Athletico Paranaense","Brazilian Football Confederation","10","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","16","Jefferson Lerma","","missing_zh_label","Jefferson_Lerma","MF","1994-10-25","Crystal Palace","The Football Association","65","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","17","Johan Mojica","","missing_zh_label","Johan_Mojica","DF","1992-08-21","Mallorca","Royal Spanish Football Federation","45","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","18","Willer Ditta","","missing_zh_label","Willer_Ditta","DF","1998-01-23","Cruz Azul","Mexican Football Federation","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","19","Cucho Hernández","","missing_zh_label","Cucho_Hernández","FW","1999-04-20","Real Betis","Royal Spanish Football Federation","9","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","20","Juan Fernando Quintero","","missing_zh_label","Juan_Fernando_Quintero","MF","1993-01-18","River Plate","Argentine Football Association","49","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","21","Jaminton Campaz","","missing_zh_label","Jaminton_Campaz","FW","2000-05-24","Rosario Central","Argentine Football Association","10","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","22","Deiver Machado","","missing_zh_label","Deiver_Machado","DF","1993-09-02","Nantes","French Football Federation","15","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","23","Davinson Sánchez","","missing_zh_label","Davinson_Sánchez","DF","1996-06-12","Galatasaray","Turkish Football Federation","79","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","24","Álvaro Montero","","missing_zh_label","Álvaro_Montero_(Colombian_footballer)","GK","1995-03-29","Vélez Sarsfield","Argentine Football Association","12","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","25","Luis Suárez","","missing_zh_label","Luis_Suárez_(footballer,_born_1997)","FW","1997-12-02","Sporting CP","Portuguese Football Federation","12","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","26","Andrés Gómez","","missing_zh_label","Andrés_Gómez_(footballer)","FW","2002-09-12","Vasco da Gama","Brazilian Football Confederation","8","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","1","Jordan Pickford","","missing_zh_label","Jordan_Pickford","GK","1994-03-07","Everton","The Football Association","84","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","2","Ezri Konsa","","missing_zh_label","Ezri_Konsa","DF","1997-10-23","Aston Villa","The Football Association","20","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","3","Nico O'Reilly","","missing_zh_label","Nico_O'Reilly","DF","2005-03-21","Manchester City","The Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","4","Declan Rice","","missing_zh_label","Declan_Rice","MF","1999-01-14","Arsenal","The Football Association","73","7","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","5","John Stones","","missing_zh_label","John_Stones","DF","1994-05-28","Manchester City","The Football Association","89","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","6","Marc Guéhi","","missing_zh_label","Marc_Guéhi","DF","2000-07-13","Manchester City","The Football Association","29","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","7","Bukayo Saka","","missing_zh_label","Bukayo_Saka","FW","2001-09-05","Arsenal","The Football Association","49","14","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","8","Elliot Anderson","","missing_zh_label","Elliot_Anderson_(footballer)","MF","2002-11-06","Nottingham Forest","The Football Association","9","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","9","Harry Kane","","missing_zh_label","Harry_Kane","FW","1993-07-28","Bayern Munich","German Football Association","114","79","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","10","Jude Bellingham","","missing_zh_label","Jude_Bellingham","MF","2003-06-29","Real Madrid","Royal Spanish Football Federation","48","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","11","Marcus Rashford","","missing_zh_label","Marcus_Rashford","FW","1997-10-31","Barcelona","Royal Spanish Football Federation","72","18","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","12","Trevoh Chalobah","","missing_zh_label","Trevoh_Chalobah","DF","1999-07-05","Chelsea","The Football Association","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","13","Dean Henderson","","missing_zh_label","Dean_Henderson","GK","1997-03-12","Crystal Palace","The Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","14","Jordan Henderson","","missing_zh_label","Jordan_Henderson","MF","1990-06-17","Brentford","The Football Association","90","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","15","Dan Burn","","missing_zh_label","Dan_Burn","DF","1992-05-09","Newcastle United","The Football Association","8","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","16","Kobbie Mainoo","","missing_zh_label","Kobbie_Mainoo","MF","2005-04-19","Manchester United","The Football Association","14","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","17","Morgan Rogers","","missing_zh_label","Morgan_Rogers","MF","2002-07-26","Aston Villa","The Football Association","15","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","18","Anthony Gordon","","missing_zh_label","Anthony_Gordon_(footballer)","FW","2001-02-24","Newcastle United","The Football Association","19","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","19","Ollie Watkins","","missing_zh_label","Ollie_Watkins","FW","1995-12-30","Aston Villa","The Football Association","22","7","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","20","Noni Madueke","","missing_zh_label","Noni_Madueke","FW","2002-03-10","Arsenal","The Football Association","11","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","21","Eberechi Eze","","missing_zh_label","Eberechi_Eze","MF","1998-06-29","Arsenal","The Football Association","17","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","22","Ivan Toney","","missing_zh_label","Ivan_Toney","FW","1996-03-16","Al-Ahli","Saudi Arabian Football Federation","8","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","23","James Trafford","","missing_zh_label","James_Trafford","GK","2002-10-10","Manchester City","The Football Association","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","24","Reece James","","missing_zh_label","Reece_James","DF","1999-12-08","Chelsea","The Football Association","24","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","25","Djed Spence","","missing_zh_label","Djed_Spence","DF","2000-08-09","Tottenham Hotspur","The Football Association","6","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"England","26","Jarell Quansah","","missing_zh_label","Jarell_Quansah","DF","2003-01-29","Bayer Leverkusen","German Football Association","3","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","1","Dominik Livaković","","missing_zh_label","Dominik_Livaković","GK","1995-01-09","Dinamo Zagreb","Croatian Football Federation","75","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","2","Josip Stanišić","","missing_zh_label","Josip_Stanišić","DF","2000-04-02","Bayern Munich","German Football Association","31","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","3","Marin Pongračić","","missing_zh_label","Marin_Pongračić","DF","1997-09-11","Fiorentina","Italian Football Federation","20","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","4","Joško Gvardiol","","missing_zh_label","Joško_Gvardiol","DF","2002-01-23","Manchester City","The Football Association","48","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","5","Duje Ćaleta-Car","","missing_zh_label","Duje_Ćaleta-Car","DF","1996-09-17","Real Sociedad","Royal Spanish Football Federation","38","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","6","Josip Šutalo","","missing_zh_label","Josip_Šutalo","DF","2000-02-28","Ajax","Royal Dutch Football Association","33","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","7","Nikola Moro","","missing_zh_label","Nikola_Moro","MF","1998-03-12","Bologna","Italian Football Federation","10","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","8","Mateo Kovačić","","missing_zh_label","Mateo_Kovačić","MF","1994-05-06","Manchester City","The Football Association","113","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","9","Andrej Kramarić","","missing_zh_label","Andrej_Kramarić","FW","1991-06-19","TSG Hoffenheim","German Football Association","116","36","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","10","Luka Modrić","","missing_zh_label","Luka_Modrić","MF","1985-09-09","Milan","Italian Football Federation","198","29","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","11","Ante Budimir","","missing_zh_label","Ante_Budimir","FW","1991-07-22","Osasuna","Royal Spanish Football Federation","38","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","12","Ivor Pandur","","missing_zh_label","Ivor_Pandur","GK","2000-03-25","Hull City","The Football Association","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","13","Nikola Vlašić","","missing_zh_label","Nikola_Vlašić","MF","1997-10-04","Torino","Italian Football Federation","63","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","14","Ivan Perišić","","missing_zh_label","Ivan_Perišić","FW","1989-02-02","PSV Eindhoven","Royal Dutch Football Association","154","38","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","15","Mario Pašalić","","missing_zh_label","Mario_Pašalić","MF","1995-02-09","Atalanta","Italian Football Federation","85","12","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","16","Martin Baturina","","missing_zh_label","Martin_Baturina","MF","2003-02-16","Como","Italian Football Federation","19","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","17","Petar Sučić","","missing_zh_label","Petar_Sučić","MF","2003-10-25","Inter Milan","Italian Football Federation","17","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","18","Kristijan Jakić","","missing_zh_label","Kristijan_Jakić","DF","1997-05-14","FC Augsburg","German Football Association","17","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","19","Toni Fruk","","missing_zh_label","Toni_Fruk","MF","2001-03-09","Rijeka","Croatian Football Federation","7","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","20","Igor Matanović","","missing_zh_label","Igor_Matanović","FW","2003-03-31","SC Freiburg","German Football Association","9","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","21","Luka Sučić","","missing_zh_label","Luka_Sučić","MF","2002-09-08","Real Sociedad","Royal Spanish Football Federation","21","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Croatia","22","Luka Vušković","","missing_zh_label","Luka_Vušković","DF","2007-02-24","Hamburger SV","German Football Association","5","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
